year,set,stratum,latitude,longitude,catch,lcatch,tempC,depth,Nndx,kseal,srisk
1972,62,417,48.2,-64.48333333,1.206513796,0.791413802,0.1,99,37.21518287,14.43920268,0.027544526
1972,14,438,47.45,-60.5,31.11082002,3.469193046,3.3,112.5,37.21518287,14.43920268,0.007759743
1972,30,423,47.36666667,-62.9,8.914796379,2.294028225,-0.9,52,37.21518287,14.43920268,0.062465391
1972,44,422,47.43333333,-64.35,223.5066806,5.413905464,2,49.5,37.21518287,14.43920268,0.017646438
1972,6,434,46.51666667,-61.2,106.528071,4.677751939,2.6,53,37.21518287,14.43920268,0.019652838
1972,5,433,46.3,-61.35,0,0,1.7,49,37.21518287,14.43920268,0.028489716
1972,50,424,47.98333333,-63.63333333,26.5433035,3.315759439,-0.1,76.5,37.21518287,14.43920268,0.067059094
1972,24,427,47.91666667,-61.86666667,0,0,-0.7,58,37.21518287,14.43920268,0.031681098
1972,71,417,48.31666667,-64.48333333,0,0,0,106,37.21518287,14.43920268,0.041664478
1972,33,429,46.73333333,-63.11666667,19.1031351,3.000875778,-0.8,52,37.21518287,14.43920268,0.105369085
1972,48,423,47.48333333,-63.46666667,39.29787791,3.69629881,-0.3,71,37.21518287,14.43920268,0.031432051
1972,9,437,47.06666667,-60.55,0,0,3.3,144.5,37.21518287,14.43920268,0.01209211
1972,34,431,46.65,-62.35,0,0,-0.8,54,37.21518287,14.43920268,0.036150768
1972,55,416,48.28333333,-63.5,153.3026592,5.038915993,0.2,101.5,37.21518287,14.43920268,0.044130463
1972,58,419,48.06666667,-65.8,40.45369785,3.72457709,7.4,28,37.21518287,14.43920268,0.004657957
1972,11,437,47.23333333,-60.56666667,22.92376212,3.174872196,3,121.5,37.21518287,14.43920268,0.018818584
1972,28,423,47.48333333,-62.41666667,45.84752423,3.846898163,-0.2,64,37.21518287,14.43920268,0.064465813
1972,2,432,45.93333333,-62.58333333,276.2916592,5.625069874,4.2,43,37.21518287,14.43920268,0.083280701
1972,39,421,46.93333333,-64.53333333,137.5425727,4.931177663,13,29,37.21518287,14.43920268,0.030498412
1972,61,418,48.11666667,-64.6,14.00896574,2.708647739,-0.1,88,37.21518287,14.43920268,0.016970713
1972,13,436,47.31666667,-60.6,2.413027591,1.227599754,1.1,63,37.21518287,14.43920268,0.010879881
1972,70,417,48.31666667,-64.43333333,6.742282976,2.046696602,0,115,37.21518287,14.43920268,0.050108538
1972,32,429,46.73333333,-63.46666667,21.71724832,3.123124474,5,43,37.21518287,14.43920268,0.097478696
1972,46,420,47.76666667,-64.46666667,15.76008646,2.819000254,12,30,37.21518287,14.43920268,0.013738901
1972,22,425,48.16666667,-61.51666667,1.63741158,0.969797974,4.1,268.5,37.21518287,14.43920268,0.0142172
1972,31,429,47.1,-63.05,5.730940529,1.906714886,-0.3,59.5,37.21518287,14.43920268,0.051254679
1972,21,425,48.05,-61.08333333,0,0,4.7,272.5,37.21518287,14.43920268,0.009631699
1972,23,427,48.1,-62.08333333,25.62067531,3.281688181,-0.2,73,37.21518287,14.43920268,0.028182551
1973,43,421,47.01666667,-64.21666667,19.1031351,3.000875778,13.9,33,28.40649955,15.83078992,0.047138979
1973,50,418,47.91666667,-65.05,20.37667744,3.062300488,0.7,72,28.40649955,15.83078992,0.009852165
1973,71,415,48.8,-63.56666667,3.820627019,1.572904007,4.3,253,28.40649955,15.83078992,0.018800773
1973,7,434,46.63333333,-61.68333333,0,0,-0.4,60.5,28.40649955,15.83078992,0.04982882
1973,68,416,48.53333333,-63.85,203.6169459,5.321139675,0.8,61.5,28.40649955,15.83078992,0.04414954
1973,60,417,48.28333333,-63.76666667,24.19730446,3.226737023,0.8,82,28.40649955,15.83078992,0.047271704
1973,14,437,47.1,-60.76666667,1.27354234,0.821339117,1.6,150.5,28.40649955,15.83078992,0.017517497
1973,30,431,46.73333333,-62.7,6.367711699,1.997107169,0,55,28.40649955,15.83078992,0.067878644
1973,13,437,47.06666667,-60.95,0,0,1.1,108.5,28.40649955,15.83078992,0.01981578
1973,70,416,48.68333333,-63.61666667,49.66815125,3.925297533,3.1,149,28.40649955,15.83078992,0.032066262
1973,57,422,48.08333333,-63.93333333,183.3900969,5.217053605,0.7,76,28.40649955,15.83078992,0.036955618
1973,74,416,48.51666667,-63.26666667,22.92376212,3.174872196,2.2,131,28.40649955,15.83078992,0.027666553
1973,4,433,45.85,-62.15,0,0,9,35,28.40649955,15.83078992,0.023630953
1973,17,438,47.43333333,-60.41666667,2.54708468,1.266126049,2.4,131.5,28.40649955,15.83078992,0.004670431
1973,48,419,47.95,-65.8,43.66430879,3.799174722,7,32,28.40649955,15.83078992,0.004300513
1973,46,420,47.63333333,-64.51666667,4.912234739,1.777023888,12.5,26,28.40649955,15.83078992,0.016897199
1973,24,427,47.91666667,-62.03333333,0,0,-0.4,55,28.40649955,15.83078992,0.039235805
1973,6,434,46.58333333,-61.28333333,1.09160772,0.737933014,0.2,77,28.40649955,15.83078992,0.027798835
1973,51,418,48.01666667,-64.68333333,142.1273251,4.963734619,10.4,41.5,28.40649955,15.83078992,0.015429938
1973,31,429,46.76666667,-63.05,2.69691319,1.307498198,0.7,56,28.40649955,15.83078992,0.161844513
1973,52,418,48.03333333,-64.6,52.21523593,3.974344745,0.5,49.5,28.40649955,15.83078992,0.011332028
1973,69,416,48.55,-63.65,130.378897,4.878085492,1.7,115.5,28.40649955,15.83078992,0.037206916
1973,23,426,48.13333333,-61.58333333,6.367711699,1.997107169,0.6,108,28.40649955,15.83078992,0.016887115
1973,64,425,48.35,-62.36666667,0,0,4.6,247.5,28.40649955,15.83078992,0.026316234
1973,15,439,47.23333333,-60.26666667,5.39382638,1.855332897,4.4,217,28.40649955,15.83078992,0.007058411
1973,62,416,48.48333333,-63.48333333,35.81837831,3.605997131,1.5,117.5,28.40649955,15.83078992,0.038525288
1973,16,437,47.23333333,-60.45,9.169504847,2.319393521,3.137947165,153.5,28.40649955,15.83078992,0.007950603
1973,25,428,47.65,-61.95,6.742282976,2.046696602,2.1,37,28.40649955,15.83078992,0.043900712
1973,53,417,48.15,-64.35,305.6501616,5.725707559,5.9,168.5,28.40649955,15.83078992,0.032860145
1973,49,419,47.9,-65.13333333,26.5433035,3.315759439,0.8,69.5,28.40649955,15.83078992,0.009641268
1973,19,436,47.68333333,-60.63333333,2.865470265,1.352083347,0.4,70,28.40649955,15.83078992,0.008156957
1973,32,429,46.93333333,-63.56666667,63.37745997,4.164763571,2.9,47,28.40649955,15.83078992,0.077083615
1973,54,417,48.21666667,-64.46666667,22.92376212,3.174872196,1,100.5,28.40649955,15.83078992,0.032354335
1973,56,417,48.15,-63.91666667,66.07437316,4.205802051,0.4,66,28.40649955,15.83078992,0.042626302
1973,21,438,47.95,-60.96666667,3.056501616,1.400320931,0.7,103.5,28.40649955,15.83078992,0.007711178
1973,28,431,47.06666667,-62.15,0,0,-0.6,50,28.40649955,15.83078992,0.060704652
1973,18,439,47.68333333,-60.48333333,0,0,4.9,229,28.40649955,15.83078992,0.007355919
1973,58,424,48.03333333,-63.51666667,19.4851978,3.019702567,0,88,28.40649955,15.83078992,0.053110147
1973,1,432,45.9,-62.65,4.366430879,1.680163047,15.4,22,28.40649955,15.83078992,0.134135106
1973,38,422,47.46666667,-64.4,36.93272785,3.635814271,6.6,47,28.40649955,15.83078992,0.019337516
1973,36,423,47.71666667,-63.51666667,6.032568978,1.95055207,-0.3,80.5,28.40649955,15.83078992,0.035236425
1973,41,422,47.28333333,-64.23333333,130.6654441,4.880264191,4,47,28.40649955,15.83078992,0.021860928
1973,65,426,48.15,-62.66666667,12.50387025,2.60297633,0.9,99,28.40649955,15.83078992,0.03225457
1973,47,420,47.91666667,-64.25,245.611737,5.507815185,9.6,33,28.40649955,15.83078992,0.021405729
1973,34,423,47.23333333,-63.51666667,17.46572352,2.915916231,-0.3,61.5,28.40649955,15.83078992,0.038996143
1973,10,435,47.35,-61.43333333,5.094169359,1.807332471,16.1,33,28.40649955,15.83078992,0.019273543
1973,26,423,47.6,-62.11666667,70.53465267,4.270181985,0.4,42,28.40649955,15.83078992,0.041225562
1973,55,417,48.3,-64.26666667,12.7354234,2.619978145,1.1,112,28.40649955,15.83078992,0.069051468
1973,12,434,47.18333333,-61.28333333,0,0,1.4,51,28.40649955,15.83078992,0.02179618
1973,44,421,46.81666667,-64.5,12.60806916,2.610662937,13.3,25,28.40649955,15.83078992,0.030934662
1973,72,415,48.8,-63.43333333,0,0,4.6,247,28.40649955,15.83078992,0.009758352
1973,63,425,48.33333333,-62.15,0,0,4.3,211,28.40649955,15.83078992,0.022813261
1973,20,436,47.85,-60.88333333,3.438564318,1.490330972,-0.1,77,28.40649955,15.83078992,0.009913763
1973,5,433,46.15,-61.61666667,1.206513796,0.791413802,0.8,51,28.40649955,15.83078992,0.014273104
1973,33,429,47.15,-63.58333333,81.24877712,4.409748522,0.8,55,28.40649955,15.83078992,0.041196892
1973,9,435,47.06666667,-61.68333333,9.824469479,2.381809264,16.6,31,28.40649955,15.83078992,0.035080856
1973,2,432,45.86666667,-62.46666667,2.69691319,1.307498198,13.8,21,28.40649955,15.83078992,0.097927557
1973,73,415,48.76666667,-63.35,0,0,4.3,262,28.40649955,15.83078992,0.020304571
1973,45,420,47.26666667,-64.61666667,77.68608273,4.3654663,10.1,33,28.40649955,15.83078992,0.030316533
1973,59,417,48.11666667,-63.7,76.41254039,4.349148788,0.3,83,28.40649955,15.83078992,0.046236687
1973,27,428,47.35,-62.2,0,0,5.2,32,28.40649955,15.83078992,0.075772936
1973,66,423,48.03333333,-62.73333333,6.742282976,2.046696602,0.5,86,28.40649955,15.83078992,0.044083858
1973,61,416,48.3,-63.5,62.22164003,4.146646648,0.1,99.5,28.40649955,15.83078992,0.047329107
1973,3,433,45.93333333,-62.21666667,0,0,10.2,36.5,28.40649955,15.83078992,0.028764814
1973,42,422,47.11666667,-64.35,36.46962155,3.623530513,13.4,41,28.40649955,15.83078992,0.025916602
1973,37,424,47.85,-63.33333333,3.820627019,1.572904007,-0.2,79,28.40649955,15.83078992,0.038373471
1973,39,422,47.46666667,-64.35,15.76008646,2.819000254,1.6,55,28.40649955,15.83078992,0.020213259
1973,67,424,48.15,-62.8,0,0,0.5,97,28.40649955,15.83078992,0.038399022
1973,29,431,46.58333333,-62.3,25.98026373,3.295105626,16.7,40,28.40649955,15.83078992,0.039411606
1973,22,427,47.96666667,-61.33333333,8.335913497,2.233868629,-0.3,60,28.40649955,15.83078992,0.012025021
1973,11,435,47.4,-61.28333333,14.90044538,2.76634712,15.2,30,28.40649955,15.83078992,0.0171595
1974,11,437,47.13333333,-60.91666667,0,0,1.3,98,30.67641053,17.29641809,0.020376426
1974,27,425,48.15,-61.45,1.63741158,0.969797974,4.1,221.5,30.67641053,17.29641809,0.01292634
1974,45,419,47.96666667,-65.41666667,230.765872,5.44572769,7.9,32,30.67641053,17.29641809,0.004032176
1974,9,437,46.98333333,-60.9,0,0,2.9,119.5,30.67641053,17.29641809,0.022440442
1974,22,439,47.53333333,-60.46666667,6.686097284,2.039413149,4.7,217,30.67641053,17.29641809,0.008315478
1974,75,420,47.1,-64.48333333,141.5879425,4.95995895,6.4,33,30.67641053,17.29641809,0.030935595
1974,67,422,47.66666667,-64.15,35.14976858,3.587670547,0.1,71,30.67641053,17.29641809,0.021498099
1974,32,423,47.48333333,-62.66666667,2.54708468,1.266126049,-0.1,59.5,30.67641053,17.29641809,0.089761682
1974,73,421,47.1,-64.11666667,21.71724832,3.123124474,3.1,36.5,30.67641053,17.29641809,0.031640165
1974,2,432,46.03333333,-63.13333333,0,0,17.5,23,30.67641053,17.29641809,0.041571439
1974,8,434,46.81666667,-61.43333333,1.348456595,0.853758344,1.1,62,30.67641053,17.29641809,0.122676592
1974,63,417,48.26666667,-64.35,13.75425727,2.69153167,0.7,111,30.67641053,17.29641809,0.05236968
1974,35,431,46.95,-62.36666667,41.26277181,3.743906599,0.9,61,30.67641053,17.29641809,0.066846453
1974,33,431,46.61666667,-62.25,19.1031351,3.000875778,1.9,50,30.67641053,17.29641809,0.046534214
1974,70,422,47.28333333,-64.21666667,32.7482316,3.518928019,1.7,48,30.67641053,17.29641809,0.023626976
1974,38,429,47.06666667,-63.01666667,61.13003231,4.129229484,0.8,56,30.67641053,17.29641809,0.056169876
1974,12,435,47.33333333,-61.35,1.432735132,0.889016193,3.6,33,30.67641053,17.29641809,0.021649096
1974,31,428,47.43333333,-62.15,5.730940529,1.906714886,3.8,35,30.67641053,17.29641809,0.06935023
1974,40,424,47.85,-63.61666667,15.28250808,2.790091408,-0.1,64,30.67641053,17.29641809,0.046093173
1974,39,423,47.51666667,-63.61666667,12.06513796,2.569947458,-0.1,68,30.67641053,17.29641809,0.029880946
1974,68,420,47.55,-64.51666667,52.39717055,3.977757759,8.6,30,30.67641053,17.29641809,0.020066145
1974,76,421,46.83333333,-64.56666667,4.912234739,1.777023888,6.9,24,30.67641053,17.29641809,0.044893995
1974,13,435,47.4,-61.33333333,3.056501616,1.400320931,5.2,29,30.67641053,17.29641809,0.018665672
1974,64,417,48.21666667,-64.5,24.13027591,3.224073331,0.5,99,30.67641053,17.29641809,0.032498326
1974,69,422,47.43333333,-64.4,59.33209018,4.099864138,3.4,47,30.67641053,17.29641809,0.017919279
1974,20,438,47.45,-60.38333333,74.50222688,4.324162151,2.8,132.5,30.67641053,17.29641809,0.006416227
1974,74,422,47.15,-64.15,51.57846476,3.962306621,3.2,36.5,30.67641053,17.29641809,0.025421082
1974,58,416,48.3,-63.5,31.7405937,3.488615706,0.3,98.5,30.67641053,17.29641809,0.051710876
1974,36,429,46.81666667,-62.81666667,21.1603958,3.098306723,0.9,57,30.67641053,17.29641809,0.154436483
1974,65,417,48.13333333,-64.33333333,10.85862416,2.47305538,6.4,30,30.67641053,17.29641809,0.035836501
1974,43,415,48.81666667,-63.53333333,1.763366317,1.016449617,4.5,229.5,30.67641053,17.29641809,0.026165001
1974,1,432,45.83333333,-62.86666667,0,0,11.2,41,30.67641053,17.29641809,0.101864106
1974,4,433,46.23333333,-62.3,54.66435582,4.019340011,11.8,30,30.67641053,17.29641809,0.031218391
1974,42,415,48.88333333,-63.8,5.39382638,1.855332897,4.8,236.5,30.67641053,17.29641809,0.031017338
1974,24,439,47.81666667,-60.71666667,42.79102262,3.779428833,3,199,30.67641053,17.29641809,0.008159914
1974,47,418,48.01666667,-64.61666667,67.49774401,4.226800811,3.6,37.5,30.67641053,17.29641809,0.009842665
1974,41,415,48.86666667,-63.98333333,8.445596569,2.245548661,4,220.5,30.67641053,17.29641809,0.048053583
1974,61,417,48.18333333,-63.93333333,39.734521,3.707075915,0.6,75.5,30.67641053,17.29641809,0.048571992
1974,3,433,45.88333333,-62.31666667,5.39382638,1.855332897,13.1,27.5,30.67641053,17.29641809,0.054490186
1974,10,437,47.05,-60.76666667,0,0,3.9,150.5,30.67641053,17.29641809,0.022288216
1974,23,436,47.65,-60.63333333,14.32735132,2.7296389,0.3,68.5,30.67641053,17.29641809,0.007896455
1974,53,416,48.51666667,-63.86666667,349.5873723,5.859609954,0.8,64.5,30.67641053,17.29641809,0.054767603
1974,56,423,47.95,-62.7,12.13610936,2.575364878,0.1,79.5,30.67641053,17.29641809,0.049027718
1974,6,434,46.53333333,-61.28333333,2.865470265,1.352083347,1,62,30.67641053,17.29641809,0.030676114
1974,28,426,48.13333333,-61.5,28.21386107,3.374643291,1.2,157,30.67641053,17.29641809,0.016784842
1974,26,425,48.05,-61.11666667,0.764125404,0.567655046,4.3,221.5,30.67641053,17.29641809,0.012888651
1974,48,418,48.23333333,-64.66666667,22.92376212,3.174872196,0.5,98.5,30.67641053,17.29641809,0.021126987
1974,30,428,47.58333333,-61.86666667,2.865470265,1.352083347,3.4,30,30.67641053,17.29641809,0.038882901
1974,25,436,47.86666667,-61,0,0,0.1,67,30.67641053,17.29641809,0.013522115
1974,29,427,47.91666667,-61.48333333,10.69775565,2.459396999,0.7,55,30.67641053,17.29641809,0.018035944
1974,7,434,46.73333333,-61.55,3.056501616,1.400320931,1.1,67.5,30.67641053,17.29641809,0.058298944
